"","x"
"502",0.258653659477941
"503",0.312838284336769
"504",0.246809588641088
"505",0.318373147963111
"506",0.25703837901909
"507",0.31869917689061
"508",0.259218317037804
"509",0.231764249413283
"510",0.356339796259888
"511",0.309283948700141
"512",0.217461695163389
"513",0.260084439400618
"514",0.26550613162941
"515",0.278598130827189
"516",0.334748783742365
"517",0.27204748325823
"518",0.280284158100038
"519",0.241337280830743
"520",0.251243716628854
"521",0.331353321552117
"522",0.326642770686771
"523",0.390694578691917
"524",0.253442619955802
"525",0.425388080403582
"526",0.285946262555403
"527",0.351896789109216
"528",0.289254756181626
"529",0.238839993219439
"530",0.283874307561416
"531",0.25389615943189
"532",0.273346551087978
"533",0.221860945196899
"534",0.290657182371387
"535",0.300337597926206
"536",0.285873335139222
"537",0.240417523378862
"538",0.309904696543991
"539",0.286272248891227
"540",0.360366704156006
"541",0.394011122122139
"542",0.245521715827683
"543",0.258836058461982
"544",0.262892649793717
"545",0.258964956861883
"546",0.298225877024387
"547",0.306002898147013
"548",0.322842368356058
"549",0.312372661571406
"550",0.258802171335094
"551",0.225942314302317
"552",0.263375169928368
"553",0.301043968034764
"554",0.315219353175755
"555",0.270372726054715
"556",0.257657110161917
"557",0.37698445270673
"558",0.284254969338495
"559",0.305724676663534
"560",0.215075368681295
"561",0.315470192704768
"562",0.218157096351961
"563",0.244561281765378
"564",0.395607256994253
"565",0.371475052578276
"566",0.303449090782966
"567",0.252155104978056
"568",0.37017171948837
"569",0.284637743702269
"570",0.261053553365205
"571",0.365428627010821
"572",0.254972175592075
"573",0.26921461595887
"574",0.261489839813766
"575",0.253509849757565
"576",0.283069877570794
"577",0.313500394592623
"578",0.315476342709044
"579",0.318952918135999
"580",0.272083995329808
"581",0.288922449604621
"582",0.329363189374471
"583",0.208123045383411
"584",0.289302436122989
"585",0.25164114697114
"586",0.28720465069934
"587",0.328009145168382
"588",0.321135975630354
"589",0.309405978220039
"590",0.286279506897317
"591",0.368626397688165
"592",0.283808805167607
"593",0.240791046816726
"594",0.313541946232702
"595",0.376728131349962
"596",0.354802227234649
"597",0.319459939620602
"598",0.319273862895903
"599",0.293841639381996
"600",0.341123459045619
"601",0.323250106541878
"602",0.319817998526856
"603",0.29555791275254
"604",0.232909520096761
"605",0.235444878058329
"606",0.252742048802678
"607",0.342550545537072
"608",0.354766168016757
"609",0.278158783501483
"610",0.284262762161014
"611",0.251884920874536
"612",0.30689219139322
"613",0.267441500887952
"614",0.279213003585571
"615",0.201598405670295
"616",0.317777792345874
"617",0.353732152692019
"618",0.272723941424496
"619",0.16498835551869
"620",0.275788726418669
"621",0.267756455975625
"622",0.341081839149042
"623",0.296903912424726
"624",0.217999058662704
"625",0.337460178910503
"626",0.382825945519808
"627",0.252828965721151
"628",0.319693139470433
"629",0.286030033314774
"630",0.298650007686069
"631",0.251367741891548
"632",0.20680194583424
"633",0.328832691094478
"634",0.258249721086576
"635",0.250279759033465
"636",0.28738995031148
"637",0.307599605220412
"638",0.372536832349031
"639",0.305012753931966
"640",0.31633770468794
"641",0.268079385065198
"642",0.248030267313553
"643",0.301671301563023
"644",0.396673938848865
"645",0.299540702155384
"646",0.310238045350127
"647",0.290613282510665
"648",0.294262715247668
"649",0.254588879766407
"650",0.297431494735646
"651",0.381750050872032
"652",0.318839698142578
"653",0.266221929201753
"654",0.253380271410129
"655",0.332454005898199
"656",0.270380978002873
"657",0.263260848126975
"658",0.314806670185585
"659",0.298536072471356
"660",0.291725632168695
"661",0.33209685490635
"662",0.267491527717359
"663",0.260693904047971
"664",0.272861903174398
"665",0.322578127677614
"666",0.263577294427055
"667",0.345721310947082
"668",0.296782783526291
"669",0.32536718592667
"670",0.342542046112635
"671",0.265864159462923
"672",0.287835783352017
"673",0.303243601118615
"674",0.253811895151958
"675",0.427266626194284
"676",0.330799119919367
"677",0.305243688052155
"678",0.325885105686971
"679",0.27757489459695
"680",0.289431894160834
"681",0.258305151541345
"682",0.311726957876665
"683",0.265568080604743
"684",0.271738270320555
"685",0.223204567912162
"686",0.257613454884342
"687",0.225830698817608
"688",0.340054330809341
"689",0.318417426853745
"690",0.244008653705199
"691",0.362826747894156
"692",0.317760985131071
"693",0.3004408634808
"694",0.362970189173678
"695",0.322911352005005
"696",0.309149458231319
"697",0.277437532160524
"698",0.366778297609738
"699",0.276763060133562
"700",0.294776456613314
"701",0.280365290386707
"702",0.277805718001433
"703",0.345240421110998
"704",0.308718398776464
"705",0.274880512249071
"706",0.202023260822383
"707",0.340275766708516
"708",0.25967062516343
"709",0.30546016184197
"710",0.286754059919009
"711",0.340271117952859
"712",0.244686495618381
"713",0.247920676281543
"714",0.211937066827931
"715",0.307002019101311
"716",0.311481218024161
"717",0.246281130898481
"718",0.33162413790022
"719",0.313345746668231
"720",0.290986386333648
"721",0.274925414948625
"722",0.304335240587163
"723",0.321363104412897
"724",0.343957357457045
"725",0.305572863705928
"726",0.2996964463874
"727",0.333080641648997
"728",0.356212801905104
"729",0.318999602303914
"730",0.288851961219273
"731",0.353210866202383
"732",0.290996225775967
"733",0.295225015290657
"734",0.387121421516909
"735",0.245043416507697
"736",0.306344126295559
"737",0.303482121991337
"738",0.270963366227311
"739",0.311326867368011
"740",0.3101316308511
"741",0.342406185963617
"742",0.201232697988126
"743",0.276151240951039
"744",0.304522511950847
"745",0.16510147802689
"746",0.198563792402349
"747",0.335781052158326
"748",0.292414625972747
"749",0.248767063770041
"750",0.353760961804219
"751",0.313249420062118
"752",0.293521752722323
"753",0.31051220614836
"754",0.29719067760175
"755",0.307827226503449
"756",0.329453283719128
"757",0.277517919575474
"758",0.235587271956289
"759",0.330036833981669
"760",0.329092095239683
"761",0.209676780072973
"762",0.302503443492922
"763",0.27222248453427
"764",0.312657039363924
"765",0.335606731570392
"766",0.291763706660961
"767",0.225648492010254
"768",0.31229056420008
"769",0.299260804839361
"770",0.255145508454477
"771",0.299704500214529
"772",0.149967111604587
"773",0.302047789695983
"774",0.35314224405939
"775",0.236559488578646
"776",0.307691613950289
"777",0.351070828432327
"778",0.265678777347956
"779",0.401260800131816
"780",0.354559415635424
"781",0.245748185779463
"782",0.27582344127279
"783",0.300674864369544
"784",0.331990776656792
"785",0.307279747409698
"786",0.334718729344166
"787",0.333692307605169
"788",0.272292194901957
"789",0.313033302071763
"790",0.241571892757568
"791",0.325306282637954
"792",0.295057697356783
"793",0.361041834671389
"794",0.278155062668099
"795",0.293602991816085
"796",0.277055421420611
"797",0.32065321639705
"798",0.204644183988985
"799",0.265945271795926
"800",0.282095202349985
"801",0.377125386458976
"802",0.320992826799602
"803",0.266047236571376
"804",0.280963341690795
"805",0.26168893441424
"806",0.318455875816905
"807",0.276094647470756
"808",0.32917377386118
"809",0.291171444833474
"810",0.249210385804916
"811",0.345375992637634
"812",0.303076609826333
"813",0.217553705944984
"814",0.279511951577183
"815",0.295747739714115
"816",0.253610140837728
"817",0.376566427369771
"818",0.364835866229528
"819",0.271663073554526
"820",0.308599844384579
"821",0.2653351586098
"822",0.306544646058034
"823",0.316405017524596
"824",0.239993018579369
"825",0.249936160364905
"826",0.296563922322778
"827",0.269014762099112
"828",0.349334463288627
"829",0.243293889691946
"830",0.294453830436897
"831",0.220678668328672
"832",0.287758525527759
"833",0.309180523668504
"834",0.273696795872187
"835",0.238355776471406
"836",0.291642483103829
"837",0.19458345221858
"838",0.246071309903327
"839",0.329037193596764
"840",0.233494525847104
"841",0.334112959841073
"842",0.291352344526962
"843",0.301035246080306
"844",0.317530713794377
"845",0.287326262011938
"846",0.368217355641027
"847",0.299808964130086
"848",0.292632231687588
"849",0.272254374584994
"850",0.218265031923024
"851",0.336123408916473
"852",0.291578317579634
"853",0.297126358403123
"854",0.333431370227461
"855",0.30221419715694
"856",0.297185544210565
"857",0.28017889025372
"858",0.266585646531335
"859",0.212142067213917
"860",0.296198672533551
"861",0.292105118979645
"862",0.276262507648428
"863",0.384528376587192
"864",0.271358098236313
"865",0.29059394857727
"866",0.304293650221538
"867",0.276105126074507
"868",0.291499367308054
"869",0.293465050026813
"870",0.297284490017957
"871",0.302130285066141
"872",0.252734259455388
"873",0.278678858742357
"874",0.301741756302054
"875",0.306445894239125
"876",0.286465125541643
"877",0.215403191705239
"878",0.246314365306615
"879",0.363168720844193
"880",0.240763773604172
"881",0.307959691965261
"882",0.204310058582859
"883",0.216872757567349
"884",0.294116158134997
"885",0.328227819574599
"886",0.337883353626808
"887",0.279505636328289
"888",0.278421867847936
"889",0.26216086657489
"890",0.316806928162875
"891",0.234357992213488
"892",0.302207325161655
"893",0.290801384187932
"894",0.253520782827301
"895",0.270838240056392
"896",0.287243061310593
"897",0.313316385644371
"898",0.328200798828749
"899",0.258388153146267
"900",0.33574073593685
"901",0.251582335435721
"902",0.189603047940432
"903",0.316283233828457
"904",0.298481293653255
"905",0.290293878589584
"906",0.267132264228279
"907",0.232032550617034
"908",0.326150953427085
"909",0.212033365301407
"910",0.242399743771421
"911",0.277612263043824
"912",0.308417407902774
"913",0.291927168080891
"914",0.277398757186102
"915",0.287367091038936
"916",0.246988442785682
"917",0.308442286150848
"918",0.266342296900821
"919",0.272002298317894
"920",0.256612678884965
"921",0.287510439656473
"922",0.299211109052141
"923",0.363067556446267
"924",0.250780678715899
"925",0.303714505044674
"926",0.275455000049992
"927",0.336264323270622
"928",0.269780237995657
"929",0.285039391629592
"930",0.294300322241642
"931",0.3484705905625
"932",0.30039532330649
"933",0.320663055556348
"934",0.293187892112717
"935",0.289851781727807
"936",0.289445129389616
"937",0.329659342085961
"938",0.305126172497162
"939",0.235293842208886
"940",0.25058391154475
"941",0.322136558434648
"942",0.264189208324227
"943",0.313798158614498
"944",0.256962654075036
"945",0.259148987182117
"946",0.287240330183885
"947",0.349457029455392
"948",0.309152076057808
"949",0.233254464970425
"950",0.229834666077693
"951",0.203143964839383
"952",0.303753762517277
"953",0.237382281536909
"954",0.355142556833141
"955",0.279208447096482
"956",0.309763713352561
"957",0.341845976069134
"958",0.275399713002965
"959",0.355099449341616
"960",0.406271134233639
"961",0.306726197466713
"962",0.327663957983977
"963",0.218358611671894
"964",0.21753877100146
"965",0.331055209465362
"966",0.355752926965387
"967",0.201187711807289
"968",0.274902744031481
"969",0.328946574565333
"970",0.388749620891249
"971",0.281918299510471
"972",0.286444118735961
"973",0.334145075051854
"974",0.289091339442899
"975",0.312794919669645
"976",0.277452296472426
"977",0.286120737958674
"978",0.218993957540966
"979",0.252684241022471
"980",0.330373736695344
"981",0.321362698112812
"982",0.363650026272956
"983",0.278308308495434
"984",0.243111301463899
"985",0.34159024544276
"986",0.301654620286872
"987",0.261893121887148
"988",0.297607365317365
"989",0.276995625499433
"990",0.307114484623155
"991",0.215312973952908
"992",0.26598767014036
"993",0.273285226200908
"994",0.242253740479444
"995",0.279427317144603
"996",0.315785714994828
"997",0.215927002837401
"998",0.316388497478506
"999",0.325362384124064
"1000",0.301541610441361
"1001",0.275606758640242
"1002",0.299224222675298
"1003",0.317394269904081
"1004",0.295646869549643
"1005",0.331158213356067
"1006",0.284921606601505
"1007",0.314869860483207
"1008",0.160861468852884
"1009",0.290992243872364
"1010",0.33505055242231
"1011",0.265979335533497
"1012",0.310211145579788
"1013",0.289803343149902
"1014",0.254857885692067
"1015",0.312560701159291
"1016",0.281915423037396
"1017",0.347269576800231
"1018",0.329934502220742
"1019",0.266490897685554
"1020",0.305689396974368
"1021",0.311717376670067
"1022",0.3493515660336
"1023",0.27105848772307
"1024",0.304206576017166
"1025",0.285299270723003
"1026",0.383042790879549
"1027",0.298432318866595
"1028",0.280324356808728
"1029",0.282810477641875
"1030",0.228534761806551
"1031",0.384367870143559
"1032",0.340741760129022
"1033",0.269281278131733
"1034",0.329466220758223
"1035",0.268639327231656
"1036",0.284628078430953
"1037",0.303828278444149
"1038",0.296948323968285
"1039",0.343450545449675
"1040",0.263321420350589
"1041",0.249497458023545
"1042",0.372993977303797
"1043",0.343156692245996
"1044",0.252041281268439
"1045",0.295843108990048
"1046",0.309372343818622
"1047",0.309020243732705
"1048",0.213571642103184
"1049",0.282209075379868
"1050",0.281065827012032
"1051",0.287000969466976
"1052",0.305509301694197
"1053",0.304424710404298
"1054",0.298086552624089
"1055",0.294453915653442
"1056",0.243999836354775
"1057",0.259235113999664
"1058",0.294310019672557
"1059",0.320609642354495
"1060",0.273679550397518
"1061",0.270410196375169
"1062",0.262913446399881
"1063",0.228593272002742
"1064",0.374291596222186
"1065",0.299427967190436
"1066",0.339181700215543
"1067",0.382247171073778
"1068",0.388025596070852
"1069",0.321494223455584
"1070",0.249895349507639
"1071",0.292806025912751
"1072",0.233620668807597
"1073",0.314103929907811
"1074",0.268262685741719
"1075",0.274742350885251
"1076",0.258646355372124
"1077",0.375019612897021
"1078",0.342576721938769
"1079",0.280732869684198
"1080",0.264769972511307
"1081",0.292071039904524
"1082",0.337881552537027
"1083",0.283407703659618
"1084",0.243867337839344
"1085",0.218861721084944
"1086",0.279474869030274
"1087",0.218369015867834
"1088",0.314915365579232
"1089",0.332184074020232
"1090",0.27897397722447
"1091",0.324765832872163
"1092",0.389653343471203
"1093",0.252509796957645
"1094",0.253634865371558
"1095",0.31070824493782
"1096",0.304419076234757
"1097",0.295166668146175
"1098",0.294677994790548
"1099",0.238373095250587
"1100",0.315266869990701
"1101",0.264287784059723
"1102",0.277215337585524
"1103",0.308310015064925
"1104",0.269542445407878
"1105",0.292460915048603
"1106",0.304019385947984
"1107",0.31394127463383
"1108",0.228519949596906
"1109",0.30263838920289
"1110",0.286526974597544
"1111",0.266049805450423
"1112",0.29144462331034
"1113",0.338153129395321
"1114",0.248088806899144
"1115",0.325657323828455
"1116",0.249863816766352
"1117",0.285942939780411
"1118",0.278430216396207
"1119",0.283605181056816
"1120",0.266424250518847
"1121",0.309695567591175
"1122",0.228234704865118
"1123",0.278468330320814
"1124",0.266183133538552
"1125",0.350837109059977
"1126",0.295613926752216
"1127",0.342196428606184
"1128",0.296109535202125
"1129",0.310853097996739
"1130",0.318765946888036
"1131",0.260299884495406
"1132",0.227225302356791
"1133",0.346098390482062
"1134",0.294545765693987
"1135",0.252790097380376
"1136",0.29438035428217
"1137",0.234419298342781
"1138",0.305032322231311
"1139",0.264111737864188
"1140",0.205062068220664
"1141",0.388274816613219
"1142",0.277761273283967
"1143",0.25613564519424
"1144",0.273863285370286
"1145",0.292415160356991
"1146",0.276084842741178
"1147",0.304042267684146
"1148",0.294883286212692
"1149",0.308619088588889
"1150",0.31835433254822
"1151",0.295884456698217
"1152",0.289748538140389
"1153",0.30238145052673
"1154",0.298323150036808
"1155",0.25675471503301
"1156",0.302989444540919
"1157",0.349316505076166
"1158",0.27030407259216
"1159",0.256967273386169
"1160",0.322379143711609
"1161",0.24045610937332
"1162",0.311575307918521
"1163",0.277662975309984
"1164",0.271702093590306
"1165",0.352106036060189
"1166",0.289440304219089
"1167",0.317166987544015
"1168",0.312601026863161
"1169",0.212940985384733
"1170",0.349394389152073
"1171",0.359936989009164
"1172",0.308957546653792
"1173",0.256991205460859
"1174",0.255115961267053
"1175",0.240443134140257
"1176",0.281239859825757
"1177",0.301681190993228
"1178",0.370980992833458
"1179",0.313244510793137
"1180",0.229723004820669
"1181",0.305517388604357
"1182",0.279487074541827
"1183",0.28378818441225
"1184",0.235157816583952
"1185",0.268409333126691
"1186",0.240119291471554
"1187",0.193351601609783
"1188",0.283850047097662
"1189",0.302280802944297
"1190",0.212589136445485
"1191",0.307194580252781
"1192",0.284489128886107
"1193",0.249978441538041
"1194",0.280805835690379
"1195",0.269433154433188
"1196",0.290366450278113
"1197",0.301808751108987
"1198",0.301092034809174
"1199",0.313901008330548
"1200",0.273033541818506
"1201",0.259684905127872
"1202",0.220180607405468
"1203",0.303916428029941
"1204",0.288539013271357
"1205",0.264257859675468
"1206",0.240942000886609
"1207",0.285941174424724
"1208",0.297202222868752
"1209",0.218387216075539
"1210",0.327887701971474
"1211",0.305383716278528
"1212",0.18238631850356
"1213",0.319217767748819
"1214",0.325335840373941
"1215",0.273491882896026
"1216",0.287838814059861
"1217",0.263522254135923
"1218",0.365148371670111
"1219",0.317568440191809
"1220",0.251613631154605
"1221",0.315382338407341
"1222",0.315719330787671
"1223",0.235580614596631
"1224",0.299579752591264
"1225",0.312471615785153
"1226",0.292443137934678
"1227",0.248721578801882
"1228",0.352322713791994
"1229",0.340917542848319
"1230",0.326143763012563
"1231",0.266344118718862
"1232",0.24439607570672
"1233",0.277306287073521
"1234",0.297968658315856
"1235",0.310075302053205
"1236",0.301635555021357
"1237",0.357091689945371
"1238",0.33160256133524
"1239",0.307741178857105
"1240",0.246658912069391
"1241",0.339302018777852
"1242",0.286731505673536
"1243",0.220796963911531
"1244",0.30555121974701
"1245",0.309887348864675
"1246",0.28586361264747
"1247",0.334897341307416
"1248",0.288799484261169
"1249",0.284790056441617
